-198.778,0.43029567
-198.773,0.43031949
-198.768,0.43034307
-198.763,0.43036611
-198.758,0.43038862
-198.753,0.43041059
-198.748,0.43043267
-198.743,0.43045468
-198.738,0.43047632
-198.733,0.43049783
-198.728,0.43051901
-198.722,0.43054459
-198.717,0.43056611
-198.712,0.43058788
-198.707,0.43061046
-198.702,0.43063327
-198.697,0.43065632
-198.692,0.4306793
-198.687,0.43070255
-198.682,0.43072595
-198.677,0.43074922
-198.672,0.43077237
-198.667,0.43079537
-198.662,0.43081817
-198.657,0.43084092
-198.652,0.43086337
-198.647,0.43088557
-198.642,0.43090773
-198.637,0.43093015
-198.632,0.43095245
-198.626,0.43097903
-198.621,0.43100101
-198.616,0.43102303
-198.611,0.43104526
-198.606,0.43106763
-198.601,0.43108972
-198.596,0.43111105
-198.591,0.43113167
-198.586,0.43115239
-198.581,0.43117344
-198.576,0.43119469
-198.571,0.43121629
-198.566,0.43123801
-198.561,0.43126033
-198.556,0.43128289
-198.551,0.43130578
-198.546,0.43132867
-198.541,0.43135165
-198.536,0.43137448
-198.531,0.43139717
-198.525,0.43142408
-198.52,0.43144662
-198.515,0.43146948
-198.51,0.43149226
-198.505,0.43151489
-198.5,0.43153739
-198.495,0.43156004
-198.49,0.43158284
-198.485,0.4316059
-198.48,0.43162914
-198.475,0.43165263
-198.47,0.43167629
-198.465,0.43170027
-198.46,0.43172385
-198.455,0.43174727
-198.45,0.43177075
-198.445,0.43179454
-198.44,0.43181856
-198.435,0.4318425
-198.429,0.43187051
-198.424,0.43189425
-198.419,0.43191835
-198.414,0.43194301
-198.409,0.43196764
-198.404,0.43199215
-198.399,0.43201649
-198.394,0.43204121
-198.389,0.43206584
-198.384,0.43209063
-198.379,0.43211565
-198.374,0.43214072
-198.369,0.43216579
-198.364,0.4321906
-198.359,0.43221549
-198.354,0.43224071
-198.349,0.43226602
-198.344,0.43229129
-198.339,0.43231649
-198.333,0.43234556
-198.328,0.43237046
-198.323,0.43239547
-198.318,0.4324203
-198.313,0.43244526
-198.308,0.4324703
-198.303,0.43249556
-198.298,0.43252076
-198.293,0.43254587
-198.288,0.43257109
-198.283,0.43259627
-198.278,0.4326214
-198.273,0.43264653
-198.268,0.43267156
-198.263,0.43269669
-198.258,0.43272172
-198.253,0.43274669
-198.248,0.43277143
-198.243,0.43279624
-198.238,0.43282103
-198.232,0.43285016
-198.227,0.43287484
-198.222,0.43289975
-198.217,0.43292499
-198.212,0.43294982
-198.207,0.43297465
-198.202,0.43299977
-198.197,0.43302455
-198.192,0.43304918
-198.187,0.43307335
-198.182,0.43309696
-198.177,0.43312059
-198.172,0.43314423
-198.167,0.43316783
-198.162,0.43319152
-198.157,0.43321535
-198.152,0.43323929
-198.147,0.43326309
-198.142,0.43328664
-198.136,0.43331435
-198.131,0.43333838
-198.126,0.43336298
-198.121,0.4333876
-198.116,0.43341213
-198.111,0.43343689
-198.106,0.43346172
-198.101,0.43348707
-198.096,0.43351212
-198.091,0.43353721
-198.086,0.43356246
-198.081,0.43358739
-198.076,0.43361262
-198.071,0.43363784
-198.066,0.43366286
-198.061,0.43368808
-198.056,0.43371342
-198.051,0.43373841
-198.046,0.43376314
-198.041,0.43378717
-198.035,0.43381509
-198.03,0.43383857
-198.025,0.43386163
-198.02,0.43388443
-198.015,0.433907
-198.01,0.4339295
-198.005,0.43395179
-198,0.43397421
-197.995,0.43399695
-197.99,0.43402011
-197.985,0.43404361
-197.98,0.43406689
-197.975,0.43409
-197.97,0.43411282
-197.965,0.43413549
-197.96,0.43415786
-197.955,0.43417984
-197.95,0.43420207
-197.945,0.43422437
-197.939,0.43425092
-197.934,0.43427356
-197.929,0.43429605
-197.924,0.43431826
-197.919,0.43434087
-197.914,0.43436381
-197.909,0.43438639
-197.904,0.4344082
-197.899,0.43442992
-197.894,0.4344516
-197.889,0.4344734
-197.884,0.434495
-197.879,0.43451607
-197.874,0.43453664
-197.869,0.43455724
-197.864,0.43457799
-197.859,0.43459884
-197.854,0.43461952
-197.849,0.43464046
-197.843,0.43466584
-197.838,0.43468666
-197.833,0.43470737
-197.828,0.434728
-197.823,0.43474859
-197.818,0.43476904
-197.813,0.43478928
-197.808,0.43480902
-197.803,0.43482823
-197.798,0.43484758
-197.793,0.43486737
-197.788,0.43488743
-197.783,0.43490757
-197.778,0.43492765
-197.773,0.43494768
-197.768,0.43496829
-197.763,0.43498896
-197.758,0.43500928
-197.753,0.43502924
-197.748,0.43504956
-197.742,0.43507461
-197.737,0.43509461
-197.732,0.43511425
-197.727,0.43513429
-197.722,0.43515494
-197.717,0.4351752
-197.712,0.4351952
-197.707,0.43521597
-197.702,0.43523694
-197.697,0.43525692
-197.692,0.43527712
-197.687,0.43529811
-197.682,0.43531883
-197.677,0.43533909
-197.672,0.43535925
-197.667,0.4353802
-197.662,0.43540074
-197.657,0.43542095
-197.652,0.4354421
-197.646,0.4354671
-197.641,0.43548707
-197.636,0.43550809
-197.631,0.43552995
-197.626,0.43555114
-197.621,0.43557275
-197.616,0.43559484
-197.611,0.4356158
-197.606,0.43563675
-197.601,0.435659
-197.596,0.43568079
-197.591,0.43570197
-197.586,0.43572308
-197.581,0.43574386
-197.576,0.43576468
-197.571,0.43578583
-197.566,0.43580698
-197.561,0.43582807
-197.556,0.43584955
-197.551,0.43587091
-197.545,0.43589719
-197.54,0.43591896
-197.535,0.43594072
-197.53,0.43596188
-197.525,0.43598322
-197.52,0.43600465
-197.515,0.43602655
-197.51,0.43604839
-197.505,0.43607026
-197.5,0.43609231
-197.495,0.43611459
-197.49,0.43613693
-197.485,0.43615962
-197.48,0.43618193
-197.475,0.43620433
-197.47,0.43622657
-197.465,0.43624865
-197.46,0.43627066
-197.455,0.43629273
-197.449,0.43631911
-197.444,0.43634095
-197.439,0.43636307
-197.434,0.43638539
-197.429,0.43640785
-197.424,0.43643017
-197.419,0.43645268
-197.414,0.43647509
-197.409,0.43649748
-197.404,0.43651991
-197.399,0.43654243
-197.394,0.43656439
-197.389,0.43658646
-197.384,0.43660922
-197.379,0.43663241
-197.374,0.43665589
-197.369,0.43667934
-197.364,0.4367027
-197.359,0.43672613
-197.354,0.43674965
-197.348,0.43677697
-197.343,0.43679958
-197.338,0.4368221
-197.333,0.43684484
-197.328,0.43686804
-197.323,0.43689118
-197.318,0.43691426
-197.313,0.43693732
-197.308,0.43696032
-197.303,0.43698352
-197.298,0.43700659
-197.293,0.43702982
-197.288,0.43705284
-197.283,0.43707579
-197.278,0.43709894
-197.273,0.43712205
-197.268,0.43714512
-197.263,0.43716815
-197.258,0.43719099
-197.252,0.43721822
-197.247,0.4372413
-197.242,0.43726406
-197.237,0.43728673
-197.232,0.43730949
-197.227,0.43733202
-197.222,0.43735461
-197.217,0.43737691
-197.212,0.43739926
-197.207,0.43742159
-197.202,0.43744362
-197.197,0.43746524
-197.192,0.43748673
-197.187,0.43750801
-197.182,0.43752929
-197.177,0.43755065
-197.172,0.43757171
-197.167,0.43759292
-197.162,0.43761391
-197.156,0.43763941
-197.151,0.43766017
-197.146,0.43768054
-197.141,0.43770059
-197.136,0.43772069
-197.131,0.43774055
-197.126,0.43776091
-197.121,0.43778138
-197.116,0.43780129
-197.111,0.43782091
-197.106,0.43784039
-197.101,0.43785989
-197.096,0.43787918
-197.091,0.43789885
-197.086,0.43791809
-197.081,0.4379377
-197.076,0.43795789
-197.071,0.43797819
-197.066,0.4379984
-197.061,0.43801858
-197.055,0.43804248
-197.05,0.43806241
-197.045,0.43808175
-197.04,0.43810125
-197.035,0.43812088
-197.03,0.43814002
-197.025,0.43815957
-197.02,0.43817892
-197.015,0.4381986
-197.01,0.43821861
-197.005,0.43823892
-197,0.43825902
-196.995,0.43827873
-196.99,0.43829816
-196.985,0.43831751
-196.98,0.43833678
-196.975,0.43835569
-196.97,0.4383751
-196.965,0.43839424
-196.959,0.43841787
-196.954,0.43843795
-196.949,0.43845773
-196.944,0.4384769
-196.939,0.43849656
-196.934,0.43851681
-196.929,0.4385372
-196.924,0.43855741
-196.919,0.43857676
-196.914,0.43859535
-196.909,0.43861463
-196.904,0.43863549
-196.899,0.43865642
-196.894,0.43867633
-196.889,0.43869589
-196.884,0.43871629
-196.879,0.43873726
-196.874,0.43875798
-196.869,0.43877793
-196.864,0.43879778
-196.858,0.43882366
-196.853,0.43884554
-196.848,0.43886556
-196.843,0.43888627
-196.838,0.43890809
-196.833,0.43892877
-196.828,0.43894915
-196.823,0.43897033
-196.818,0.43899146
-196.813,0.43901184
-196.808,0.43903243
-196.803,0.43905339
-196.798,0.4390749
-196.793,0.43909622
-196.788,0.43911745
-196.783,0.43913892
-196.778,0.43916098
-196.773,0.43918256
-196.768,0.43920391
-196.762,0.43923
-196.757,0.43925204
-196.752,0.43927435
-196.747,0.43929654
-196.742,0.43931888
-196.737,0.43934103
-196.732,0.43936355
-196.727,0.4393861
-196.722,0.43940869
-196.717,0.43943117
-196.712,0.43945408
-196.707,0.43947704
-196.702,0.43950017
-196.697,0.43952333
-196.692,0.43954623
-196.687,0.43956901
-196.682,0.43959179
-196.677,0.4396145
-196.672,0.43963748
-196.666,0.43966484
-196.661,0.43968783
-196.656,0.43971086
-196.651,0.4397337
-196.646,0.43975637
-196.641,0.43977941
-196.636,0.43980263
-196.631,0.43982585
-196.626,0.43984894
-196.621,0.43987176
-196.616,0.43989468
-196.611,0.4399175
-196.606,0.43994022
-196.601,0.43996297
-196.596,0.43998586
-196.591,0.44000892
-196.586,0.44003195
-196.581,0.44005449
-196.576,0.44007727
-196.571,0.4400997
-196.565,0.44012629
-196.56,0.44014865
-196.555,0.4401706
-196.55,0.44019274
-196.545,0.44021465
-196.54,0.4402366
-196.535,0.44025829
-196.53,0.44027979
-196.525,0.44030131
-196.52,0.44032287
-196.515,0.44034444
-196.51,0.44036558
-196.505,0.44038669
-196.5,0.44040773
-196.495,0.44042901
-196.49,0.4404504
-196.485,0.44047139
-196.48,0.44049223
-196.475,0.4405132
-196.469,0.44053857
-196.464,0.44055956
-196.459,0.44058084
-196.454,0.44060258
-196.449,0.4406241
-196.444,0.44064562
-196.439,0.44066673
-196.434,0.44068771
-196.429,0.44070842
-196.424,0.44072934
-196.419,0.44075055
-196.414,0.44077167
-196.409,0.44079268
-196.404,0.44081384
-196.399,0.44083528
-196.394,0.44085621
-196.389,0.44087685
-196.384,0.44089734
-196.379,0.44091836
-196.374,0.44093941
-196.368,0.4409647
-196.363,0.44098534
-196.358,0.44100586
-196.353,0.44102652
-196.348,0.44104723
-196.343,0.44106764
-196.338,0.44108801
-196.333,0.44110872
-196.328,0.4411294
-196.323,0.44114971
-196.318,0.4411703
-196.313,0.44119083
-196.308,0.4412111
-196.303,0.44123167
-196.298,0.44125269
-196.293,0.44127403
-196.288,0.4412953
-196.283,0.44131638
-196.278,0.44133687
-196.272,0.44136155
-196.267,0.44138233
-196.262,0.44140346
-196.257,0.44142469
-196.252,0.44144597
-196.247,0.4414676
-196.242,0.44148883
-196.237,0.44150959
-196.232,0.44153064
-196.227,0.44155218
-196.222,0.44157403
-196.217,0.44159595
-196.212,0.44161753
-196.207,0.44163867
-196.202,0.4416596
-196.197,0.4416806
-196.192,0.44170154
-196.187,0.44172245
-196.182,0.44174404
-196.176,0.44177074
-196.171,0.44179305
-196.166,0.44181549
-196.161,0.44183832
-196.156,0.4418609
-196.151,0.44188344
-196.146,0.44190577
-196.141,0.44192846
-196.136,0.44195102
-196.131,0.44197316
-196.126,0.44199525
-196.121,0.44201728
-196.116,0.44203973
-196.111,0.44206269
-196.106,0.44208559
-196.101,0.44210886
-196.096,0.4421327
-196.091,0.44215611
-196.086,0.44217885
-196.081,0.44220256
-196.075,0.44223071
-196.07,0.44225416
-196.065,0.44227722
-196.06,0.44230041
-196.055,0.44232393
-196.05,0.44234769
-196.045,0.44237176
-196.04,0.4423958
-196.035,0.44242001
-196.03,0.44244443
-196.025,0.44246926
-196.02,0.44249377
-196.015,0.44251812
-196.01,0.44254259
-196.005,0.44256754
-196,0.44259242
-195.995,0.44261627
-195.99,0.44264019
-195.985,0.44266445
-195.979,0.44269334
-195.974,0.44271778
-195.969,0.44274201
-195.964,0.44276649
-195.959,0.44279049
-195.954,0.44281464
-195.949,0.44283876
-195.944,0.44286271
-195.939,0.44288666
-195.934,0.44291111
-195.929,0.44293514
-195.924,0.44295805
-195.919,0.44298047
-195.914,0.4430034
-195.909,0.44302654
-195.904,0.44305029
-195.899,0.44307437
-195.894,0.44309751
-195.889,0.4431195
-195.884,0.4431411
-195.878,0.44316758
-195.873,0.44318967
-195.868,0.44321151
-195.863,0.44323334
-195.858,0.44325588
-195.853,0.44327855
-195.848,0.4433004
-195.843,0.44332169
-195.838,0.44334307
-195.833,0.44336413
-195.828,0.44338489
-195.823,0.44340571
-195.818,0.44342684
-195.813,0.44344815
-195.808,0.44346973
-195.803,0.44349136
-195.798,0.44351212
-195.793,0.4435326
-195.788,0.4435536
-195.782,0.4435795
-195.777,0.44360058
-195.772,0.44362153
-195.767,0.44364265
-195.762,0.44366374
-195.757,0.44368447
-195.752,0.44370485
-195.747,0.44372551
-195.742,0.44374662
-195.737,0.44376769
-195.732,0.44378857
-195.727,0.44380957
-195.722,0.44383074
-195.717,0.44385188
-195.712,0.44387273
-195.707,0.44389338
-195.702,0.44391375
-195.697,0.4439341
-195.692,0.44395454
-195.686,0.4439799
-195.681,0.444001
-195.676,0.4440224
-195.671,0.44404382
-195.666,0.444065
-195.661,0.44408574
-195.656,0.44410644
-195.651,0.44412743
-195.646,0.44414923
-195.641,0.44417139
-195.636,0.4441936
-195.631,0.44421529
-195.626,0.44423645
-195.621,0.44425785
-195.616,0.44427999
-195.611,0.44430234
-195.606,0.4443242
-195.601,0.44434538
-195.596,0.44436682
-195.591,0.44438845
-195.585,0.44441473
-195.58,0.44443649
-195.575,0.44445806
-195.57,0.44447982
-195.565,0.44450166
-195.56,0.44452308
-195.555,0.44454442
-195.55,0.44456598
-195.545,0.44458788
-195.54,0.44460969
-195.535,0.44463141
-195.53,0.44465298
-195.525,0.44467437
-195.52,0.44469581
-195.515,0.44471716
-195.51,0.44473803
-195.505,0.44475878
-195.5,0.44477953
-195.495,0.44480041
-195.489,0.44482566
-195.484,0.44484573
-195.479,0.44486585
-195.474,0.44488649
-195.469,0.44490726
-195.464,0.44492815
-195.459,0.4449498
-195.454,0.44497205
-195.449,0.44499338
-195.444,0.44501423
-195.439,0.4450357
-195.434,0.44505719
-195.429,0.44507837
-195.424,0.44510002
-195.419,0.44512115
-195.414,0.44514352
-195.409,0.44516645
-195.404,0.44518924
-195.399,0.44521182
-195.394,0.44523447
-195.388,0.44526213
-195.383,0.44528609
-195.378,0.44530921
-195.373,0.44533176
-195.368,0.44535511
-195.363,0.44537933
-195.358,0.4454031
-195.353,0.4454264
-195.348,0.44544985
-195.343,0.4454735
-195.338,0.44549674
-195.333,0.44551988
-195.328,0.44554366
-195.323,0.44556807
-195.318,0.44559203
-195.313,0.4456163
-195.308,0.44564107
-195.303,0.44566484
-195.298,0.44568832
-195.292,0.44571719
-195.287,0.44574133
-195.282,0.445766
-195.277,0.44579054
-195.272,0.44581536
-195.267,0.44584032
-195.262,0.44586434
-195.257,0.44588823
-195.252,0.44591367
-195.247,0.4459392
-195.242,0.44596353
-195.237,0.44598815
-195.232,0.44601387
-195.227,0.44603894
-195.222,0.44606276
-195.217,0.44608675
-195.212,0.44611169
-195.207,0.44613627
-195.202,0.44616005
-195.196,0.44618857
-195.191,0.44621332
-195.186,0.44623717
-195.181,0.4462598
-195.176,0.44628336
-195.171,0.4463079
-195.166,0.4463316
-195.161,0.44635403
-195.156,0.44637649
-195.151,0.44639923
-195.146,0.44642231
-195.141,0.44644443
-195.136,0.44646603
-195.131,0.44648804
-195.126,0.4465102
-195.121,0.44653177
-195.116,0.44655298
-195.111,0.44657544
-195.106,0.44659836
-195.101,0.44661997
-195.095,0.44664487
-195.09,0.44666618
-195.085,0.44668865
-195.08,0.4467104
-195.075,0.44673131
-195.07,0.44675241
-195.065,0.44677308
-195.06,0.44679403
-195.055,0.44681507
-195.05,0.4468367
-195.045,0.44685884
-195.04,0.44688026
-195.035,0.4469015
-195.03,0.44692329
-195.025,0.44694512
-195.02,0.44696634
-195.015,0.4469878
-195.01,0.44700985
-195.005,0.44703186
-194.999,0.44705817
-194.994,0.44707928
-194.989,0.44710012
-194.984,0.44712109
-194.979,0.4471423
-194.974,0.44716378
-194.969,0.44718551
-194.964,0.44720724
-194.959,0.44722893
-194.954,0.44725026
-194.949,0.44727129
-194.944,0.44729213
-194.939,0.44731338
-194.934,0.44733443
-194.929,0.44735548
-194.924,0.44737701
-194.919,0.44739817
-194.914,0.44741899
-194.909,0.44743999
-194.904,0.44746132
-194.898,0.44748747
-194.893,0.44750915
-194.888,0.44753078
-194.883,0.44755205
-194.878,0.44757362
-194.873,0.44759535
-194.868,0.44761673
-194.863,0.4476378
-194.858,0.4476588
-194.853,0.44767993
-194.848,0.44770111
-194.843,0.44772275
-194.838,0.44774441
-194.833,0.44776579
-194.828,0.44778725
-194.823,0.44780855
-194.818,0.44782977
-194.813,0.44785102
-194.808,0.4478725
-194.802,0.44789802
-194.797,0.4479187
-194.792,0.44793971
-194.787,0.44796063
-194.782,0.44798183
-194.777,0.44800327
-194.772,0.44802458
-194.767,0.44804518
-194.762,0.4480657
-194.757,0.44808618
-194.752,0.44810705
-194.747,0.44812839
-194.742,0.44815008
-194.737,0.44817117
-194.732,0.44819195
-194.727,0.44821292
-194.722,0.44823434
-194.717,0.44825624
-194.712,0.44827826
-194.707,0.44830078
-194.701,0.44832747
-194.696,0.4483496
-194.691,0.44837229
-194.686,0.44839494
-194.681,0.44841681
-194.676,0.44843892
-194.671,0.44846237
-194.666,0.4484863
-194.661,0.44851004
-194.656,0.44853357
-194.651,0.44855712
-194.646,0.44858123
-194.641,0.44860574
-194.636,0.44862975
-194.631,0.44865322
-194.626,0.4486774
-194.621,0.44870199
-194.616,0.44872588
-194.611,0.44875003
-194.605,0.44877876
-194.6,0.44880286
-194.595,0.44882732
-194.59,0.44885192
-194.585,0.44887621
-194.58,0.44890096
-194.575,0.44892536
-194.57,0.44894996
-194.565,0.44897423
-194.56,0.44899867
-194.555,0.44902289
-194.55,0.4490471
-194.545,0.44907152
-194.54,0.44909565
-194.535,0.44911994
-194.53,0.44914447
-194.525,0.44916901
-194.52,0.44919306
-194.515,0.44921673
-194.509,0.44924539
-194.504,0.44926918
-194.499,0.44929321
-194.494,0.44931749
-194.489,0.44934152
-194.484,0.44936607
-194.479,0.44939017
-194.474,0.44941379
-194.469,0.44943662
-194.464,0.44945975
-194.459,0.44948331
-194.454,0.44950678
-194.449,0.44953014
-194.444,0.44955349
-194.439,0.44957646
-194.434,0.44959962
-194.429,0.44962262
-194.424,0.44964574
-194.419,0.44966876
-194.414,0.44969183
-194.408,0.4497193
-194.403,0.44974183
-194.398,0.44976429
-194.393,0.44978697
-194.388,0.44980927
-194.383,0.44983136
-194.378,0.4498532
-194.373,0.44987503
-194.368,0.44989685
-194.363,0.44991856
-194.358,0.44994066
-194.353,0.44996249
-194.348,0.44998405
-194.343,0.45000595
-194.338,0.45002755
-194.333,0.450049
-194.328,0.45007089
-194.323,0.45009317
-194.318,0.45011535
-194.312,0.45014181
-194.307,0.45016372
-194.302,0.45018563
-194.297,0.45020736
-194.292,0.45022872
-194.287,0.45024991
-194.282,0.45027151
-194.277,0.45029384
-194.272,0.45031682
-194.267,0.45033924
-194.262,0.45036143
-194.257,0.45038355
-194.252,0.45040554
-194.247,0.45042745
-194.242,0.45044975
-194.237,0.45047194
-194.232,0.45049401
-194.227,0.4505162
-194.222,0.45053817
-194.217,0.45055999
-194.211,0.45058622
-194.206,0.45060835
-194.201,0.45063052
-194.196,0.45065238
-194.191,0.45067433
-194.186,0.45069631
-194.181,0.45071799
-194.176,0.45073978
-194.171,0.45076175
-194.166,0.45078364
-194.161,0.45080548
-194.156,0.45082709
-194.151,0.45084854
-194.146,0.45086957
-194.141,0.45089045
-194.136,0.45091144
-194.131,0.45093249
-194.126,0.45095341
-194.121,0.45097437
-194.115,0.45099982
-194.11,0.45102036
-194.105,0.45104127
-194.1,0.45106266
-194.095,0.45108427
-194.09,0.45110586
-194.085,0.45112679
-194.08,0.45114768
-194.075,0.45116862
-194.07,0.4511897
-194.065,0.45121022
-194.06,0.45123042
-194.055,0.45125188
-194.05,0.45127369
-194.045,0.45129464
-194.04,0.4513148
-194.035,0.45133707
-194.03,0.45135945
-194.025,0.45138165
-194.019,0.45140811
-194.014,0.45143062
-194.009,0.45145271
-194.004,0.45147438
-193.999,0.45149575
-193.994,0.4515169
-193.989,0.4515383
-193.984,0.45156021
-193.979,0.4515822
-193.974,0.45160419
-193.969,0.45162622
-193.964,0.45164821
-193.959,0.45166988
-193.954,0.45169183
-193.949,0.45171389
-193.944,0.45173575
-193.939,0.45175812
-193.934,0.4517803
-193.929,0.45180218
-193.924,0.45182405
-193.918,0.45185056
-193.913,0.45187296
-193.908,0.45189566
-193.903,0.45191777
-193.898,0.45193949
-193.893,0.45196225
-193.888,0.45198421
-193.883,0.45200617
-193.878,0.45202821
-193.873,0.45205026
-193.868,0.45207273
-193.863,0.45209537
-193.858,0.45211783
-193.853,0.45214048
-193.848,0.45216325
-193.843,0.45218561
-193.838,0.45220839
-193.833,0.45223164
-193.828,0.45225452
-193.822,0.45228182
-193.817,0.45230472
-193.812,0.4523285
-193.807,0.45235139
-193.802,0.45237421
-193.797,0.45239737
-193.792,0.45242094
-193.787,0.4524437
-193.782,0.4524669
-193.777,0.45249001
-193.772,0.45251275
-193.767,0.45253495
-193.762,0.45255767
-193.757,0.4525801
-193.752,0.45260292
-193.747,0.45262462
-193.742,0.45264683
-193.737,0.45266896
-193.732,0.45269056
-193.727,0.4527119
-193.721,0.4527378
-193.716,0.45275884
-193.711,0.4527796
-193.706,0.45280103
-193.701,0.45282245
-193.696,0.45284354
-193.691,0.45286471
-193.686,0.45288595
-193.681,0.45290706
-193.676,0.45292784
-193.671,0.45294879
-193.666,0.45296984
-193.661,0.45299048
-193.656,0.45301083
